"id","tag_number","before_weight","after_weight","difference","adjustment","final_weight","product_number","created_at","updated_at","product_type","barcode_weight","lot_id"
"1591","J4","","","","","","SA00410__791.112209211339","2025-12-11 09:56:13.832","2025-12-11 10:04:48.932","active","4.100","156"
"1592","J4","","","","","","SA00412__702.9522661558101","2025-12-11 09:56:31.916","2025-12-11 10:05:05.067","active","4.120","156"
"1593","J4","","","","","","SA00410__113.98296261764207","2025-12-11 09:57:13.868","2025-12-11 10:05:18.987","active","4.100","156"
"1594","J4","","","","","","SA00218__621.3006013213924","2025-12-11 09:57:28.800","2025-12-11 10:05:31.318","active","2.180","156"
"1595","J05","","","","","","SA00311__177.57071740041286","2025-12-11 10:28:01.972","2025-12-11 10:35:38.847","active","3.110","157"
"1596","J05","","","","","","SA00311__997.0436592176393","2025-12-11 10:28:24.939","2025-12-11 10:35:49.297","active","3.110","157"
"1597","J05","","","","","","SA00311__966.3461619804376","2025-12-11 10:28:47.239","2025-12-11 10:36:04.715","active","3.110","157"
"1598","J05","","","","","","SA00311__422.0180136346594","2025-12-11 10:29:24.660","2025-12-11 10:51:07.780","active","3.110","157"
"1599","J05","","","","","","SA00314__610.4629601872815","2025-12-11 10:30:22.243","2025-12-11 10:51:20.114","active","3.140","157"
"1600","J05","","","","","","SA00308__79.15948520099204","2025-12-11 10:30:38.124","2025-12-11 10:52:23.696","active","3.080","157"
"1601","J05","","","","","","SA00311__92.61567876349375","2025-12-11 10:30:54.368","2025-12-11 10:52:48.246","active","3.110","157"
"1602","J05","","","","","","SA00311__74.57531284533414","2025-12-11 10:31:11.791","2025-12-11 10:53:01.596","active","3.110","157"
"1603","J05","","","","","","SA00309__704.2748559791659","2025-12-11 10:31:34.846","2025-12-11 10:53:18.079","active","3.090","157"
"1604","J05","","","","","","SA00312__580.3660395586734","2025-12-11 10:31:56.408","2025-12-11 10:53:32.984","active","3.120","157"
"1605","J05","","","","","","SA00310__821.4032587692277","2025-12-11 10:32:16.475","2025-12-11 10:53:51.847","active","3.100","157"
"1606","J05","","","","","","SA00308__61.11100755787135","2025-12-11 10:32:34.208","2025-12-11 10:54:08.231","active","3.080","157"
"1607","J05","","","","","","SA00314__361.0917933173034","2025-12-11 10:32:52.342","2025-12-11 10:54:20.516","active","3.140","157"
"1608","J05","","","","","","SA00310__686.5698080934775","2025-12-11 10:33:07.891","2025-12-11 10:54:34.230","active","3.100","157"
"1609","J05","","","","","","SA00306__255.99511816669752","2025-12-11 10:33:24.946","2025-12-11 10:54:46.948","active","3.060","157"
"1610","J05","","","","","","SA00314__682.8289332451842","2025-12-11 10:33:37.910","2025-12-11 10:55:01.914","active","3.140","157"
"1611","J05","","","","","","SA00316__991.1074726774863","2025-12-11 10:33:49.458","2025-12-11 10:55:18.498","active","3.160","157"
"1612","J05","","","","","","SA00310__801.5813372341973","2025-12-11 10:34:05.343","2025-12-11 10:55:31.149","active","3.100","157"
"1613","J05","","","","","","SA00313__801.1711824597296","2025-12-11 10:34:49.143","2025-12-11 10:55:43.532","active","3.130","157"
"1614","J06","","","","","","SA00204__351.0758263740046","2025-12-11 11:32:55.527","2025-12-11 11:58:06.422","active","2.040","158"
"1615","J06","","","","","","SA00212__128.9385064459865","2025-12-11 11:33:31.160","2025-12-11 11:58:48.857","active","2.120","158"
"1616","J06","","","","","","SA00205__171.70719201245555","2025-12-11 11:34:04.423","2025-12-11 12:00:45.445","active","2.050","158"
"1617","J06","","","","","","SA00218__158.03970513356603","2025-12-11 11:34:25.409","2025-12-11 12:01:30.376","active","2.180","158"
"1618","J06","","","","","","SA00199__796.2532976362888","2025-12-11 11:35:59.712","2025-12-11 12:01:44.824","active","1.990","158"
"1619","J06","","","","","","SA00213__180.0160173879537","2025-12-11 11:36:15.812","2025-12-11 12:05:54.930","active","2.130","158"
"1620","J06","","","","","","SA00201__271.4240107429733","2025-12-11 11:36:46.099","2025-12-11 12:06:19.213","active","2.010","158"
"1621","J06","","","","","","SA00199__578.7185427313694","2025-12-11 11:37:22.463","2025-12-11 12:06:40.578","active","1.990","158"
"1622","J06","","","","","","SA00198__941.3674034439227","2025-12-11 11:37:41.878","2025-12-11 12:06:56.728","active","1.980","158"
"1623","J06","","","","","","SA00208__171.7963587170419","2025-12-11 11:38:05.667","2025-12-11 12:07:19.748","active","2.080","158"
"1624","J06","","","","","","SA00205__975.6816787440176","2025-12-11 11:38:29.281","2025-12-11 12:07:39.378","active","2.050","158"
"1625","J06","","","","","","SA00200__11.798717652328206","2025-12-11 11:38:58.248","2025-12-11 12:07:54.679","active","2.000","158"
"1626","J06","","","","","","SA00200__70.24466023821185","2025-12-11 11:39:15.390","2025-12-11 12:08:06.768","active","2.000","158"
"1627","J06","","","","","","SA00200__158.82554386635283","2025-12-11 11:39:54.468","2025-12-11 12:08:21.545","active","2.000","158"
"1628","J06","","","","","","SA00202__126.39201853085913","2025-12-11 11:40:17.587","2025-12-11 12:08:40.261","active","2.020","158"
"1629","J06","","","","","","SA00204__492.30652626324087","2025-12-11 11:40:47.372","2025-12-11 12:08:55.747","active","2.040","158"
"1630","J06","","","","","","SA00199__319.44669019796333","2025-12-11 11:41:07.751","2025-12-11 12:09:10.594","active","1.990","158"
"1631","J06","","","","","","SA00204__768.7580487941746","2025-12-11 11:41:37.603","2025-12-11 12:09:23.840","active","2.040","158"
"1632","J06","","","","","","SA00201__126.31985049691296","2025-12-11 11:42:07.953","2025-12-11 12:10:18.731","active","2.010","158"
"1633","J06","","","","","","SA00205__180.21020792570687","2025-12-11 11:42:27.204","2025-12-11 12:11:33.799","active","2.050","158"
"1634","J06","","","","","","SA00174__524.3640580602065","2025-12-11 11:43:12.137","2025-12-11 12:11:54.349","active","1.740","158"
"1635","J06","","","","","","SA00201__822.5106571601539","2025-12-11 11:43:41.051","2025-12-11 12:12:26.532","active","2.010","158"
"1636","J06","","","","","","SA00198__831.7050339064913","2025-12-11 11:44:13.151","2025-12-11 12:12:44.817","active","1.980","158"
"1637","J06","","","","","","SA00220__344.5872507514611","2025-12-11 11:45:20.851","2025-12-11 12:13:00.250","active","2.200","158"
"1638","J06","","","","","","SA00212__394.67834394170654","2025-12-11 11:45:36.910","2025-12-11 12:13:13.765","active","2.120","158"
"1639","J06","","","","","","SA00203__904.4421737615262","2025-12-11 11:45:51.252","2025-12-11 12:13:26.268","active","2.030","158"
"1640","J06","","","","","","SA00220__567.3571916962971","2025-12-11 11:46:10.193","2025-12-11 12:13:44.483","active","2.200","158"
"1641","J06","","","","","","SA00200__146.48143378168953","2025-12-11 11:46:29.824","2025-12-11 12:14:02.333","active","2.000","158"
"1642","J06","","","","","","SA00196__600.2198671517714","2025-12-11 11:46:52.903","2025-12-11 12:14:21.118","active","1.960","158"
"1643","J06","","","","","","SA00204__632.1692601819288","2025-12-11 11:47:13.890","2025-12-11 12:14:33.946","active","2.040","158"
"1644","J06","","","","","","SA00200__331.61442568490895","2025-12-11 11:47:45.488","2025-12-11 12:14:52.249","active","2.000","158"
"1645","J06","","","","","","SA00208__921.9722865226198","2025-12-11 11:48:02.759","2025-12-11 12:15:06.718","active","2.080","158"
"1646","J06","","","","","","SA00205__689.8833552816135","2025-12-11 11:48:50.311","2025-12-11 12:15:20.752","active","2.050","158"
"1647","J06","","","","","","SA00205__357.44321677175805","2025-12-11 11:49:40.216","2025-12-11 12:15:38.803","active","2.050","158"
"1648","J06","","","","","","SA00204__882.6421550074284","2025-12-11 11:50:12.921","2025-12-11 12:15:57.497","active","2.040","158"
"1649","J06","","","","","","SA00206__582.9141360230867","2025-12-11 11:50:32.393","2025-12-11 12:16:35.288","active","2.060","158"
"1650","J06","","","","","","SA00201__799.2334032164725","2025-12-11 11:51:04.099","2025-12-11 12:17:05.285","active","2.010","158"
"1651","J06","","","","","","SA00201__761.1057290135717","2025-12-11 11:51:22.424","2025-12-11 12:17:21.983","active","2.010","158"
"1652","J06","","","","","","SA00204__374.89930619675204","2025-12-11 11:51:38.773","2025-12-11 12:17:36.135","active","2.040","158"
"1653","J06","","","","","","SA00207__349.6019562325656","2025-12-11 11:51:55.892","2025-12-11 12:17:57.700","active","2.070","158"
"1654","J06","","","","","","SA00207__417.94281288578804","2025-12-11 11:52:22.881","2025-12-11 12:18:22.004","active","2.070","158"
"1655","J06","","","","","","SA00202__899.3024629189188","2025-12-11 11:52:44.259","2025-12-11 12:18:37.802","active","2.020","158"
"1656","J06","","","","","","SA00205__41.20499188647475","2025-12-11 11:53:05.374","2025-12-11 12:18:52.157","active","2.050","158"
"1657","J06","","","","","","SA00207__383.51005995542573","2025-12-11 11:53:26.393","2025-12-11 12:20:17.387","active","2.070","158"
"1658","J07","","","","","","NS02066__351.6904908174929","2025-12-11 13:09:09.104","2025-12-11 13:11:24.885","active","20.660","159"
"1659","J07","","","","","","LS03548__435.9321327558077","2025-12-11 13:09:57.916","2025-12-11 13:11:36.110","active","35.480","159"
"1660","J07","","","","","","NM00844__913.1269018003327","2025-12-11 13:13:16.536","2025-12-11 13:13:46.717","active","8.440","159"
"1661","J08","","","","","","SA00308__871.0029153391025","2025-12-11 13:32:56.828","2025-12-11 13:38:11.971","active","3.080","160"
"1662","J08","","","","","","SA00312__711.292673677405","2025-12-11 13:33:25.995","2025-12-11 13:38:23.320","active","3.120","160"
"1663","J08","","","","","","SA00310__906.0240458280731","2025-12-11 13:33:45.859","2025-12-11 13:38:36.489","active","3.100","160"
"1664","J08","","","","","","SA00309__50.94341790572599","2025-12-11 13:34:19.282","2025-12-11 13:38:49.536","active","3.090","160"
"1665","J08","","","","","","SA00311__710.6851782092631","2025-12-11 13:34:55.803","2025-12-11 13:39:30.610","active","3.110","160"
"1666","J08","","","","","","SA00311__103.18561017599204","2025-12-11 13:35:25.583","2025-12-11 13:40:24.354","active","3.110","160"
"1667","J08","","","","","","SA00311__106.10183545943607","2025-12-11 13:35:55.115","2025-12-11 13:40:36.641","active","3.110","160"
"1668","J08","","","","","","SA00314__829.1545906110622","2025-12-11 13:36:20.728","2025-12-11 13:40:46.033","active","3.140","160"
"1669","J08","","","","","","SA00308__628.4907383645162","2025-12-11 13:36:48.186","2025-12-11 13:41:00.922","active","3.080","160"
"1670","J08","","","","","","SA00310__236.0897403412394","2025-12-11 13:37:23.978","2025-12-11 13:43:23.521","active","3.100","160"
"1671","J09","","","","","","SA00115__278.5008467757346","2025-12-11 13:51:02.856","2025-12-11 13:56:09.846","active","1.150","161"
"1672","J09","","","","","","SA00103__927.4451256401102","2025-12-11 13:51:18.048","2025-12-11 13:56:27.055","active","1.030","161"
"1673","J09","","","","","","SA00110__662.7362983119607","2025-12-11 13:51:48.328","2025-12-11 13:56:41.210","active","1.100","161"
"1674","J09","","","","","","SA00107__147.07009558763474","2025-12-11 13:52:14.195","2025-12-11 13:56:52.047","active","1.070","161"
"1675","J09","","","","","","SA00111__124.64983197833068","2025-12-11 13:52:41.184","2025-12-11 13:57:05.455","active","1.110","161"
"1676","J09","","","","","","SA00105__42.79711131620889","2025-12-11 13:53:08.984","2025-12-11 13:57:15.775","active","1.050","161"
"1677","J09","","","","","","SA00120__57.31774666065781","2025-12-11 13:53:30.544","2025-12-11 13:57:24.735","active","1.200","161"
"1678","J09","","","","","","SA00110__667.0745232218502","2025-12-11 13:54:15.072","2025-12-11 13:57:38.919","active","1.100","161"
"1679","J09","","","","","","SA00112__685.3946499164847","2025-12-11 13:54:41.776","2025-12-11 13:58:23.750","active","1.120","161"
"1680","J09","","","","","","SA00109__711.8850590440562","2025-12-11 13:55:03.184","2025-12-11 13:58:42.814","active","1.090","161"
"1681","J10","","","","","","SA00409__767.7612514865908","2025-12-11 14:01:12.302","2025-12-11 14:03:52.398","active","4.090","162"
"1682","J10","","","","","","SA00411__360.935303778829","2025-12-11 14:01:45.902","2025-12-11 14:04:20.029","active","4.110","162"
"1683","J10","","","","","","SA00410__168.84716778370156","2025-12-11 14:02:09.254","2025-12-11 14:04:33.822","active","4.100","162"
"1684","J10","","","","","","SA00403__583.5991959196074","2025-12-11 14:02:33.719","2025-12-11 14:04:46.613","active","4.030","162"
"1685","J10","","","","","","SA00411__482.2585308761811","2025-12-11 14:02:56.950","2025-12-11 14:04:58.232","active","4.110","162"
"1686","J10","","","","","","SA00402__556.9026919598741","2025-12-11 14:03:19.318","2025-12-11 14:05:06.991","active","4.020","162"
"1687","J11","","","","","","NS01137__824.3239415941243","2025-12-11 15:52:35.053","2025-12-11 16:01:49.628","active","11.370","164"
"1688","J11","","","","","","NS00979__78.09587882525793","2025-12-11 15:53:00.276","2025-12-11 16:02:28.370","active","9.790","164"
"1689","J11","","","","","","NS01309__275.7292419821822","2025-12-11 15:53:25.077","2025-12-11 16:02:47.731","active","13.090","164"
"1690","J11","","","","","","NS01160__690.1317712699113","2025-12-11 15:53:49.748","2025-12-11 16:03:07.123","active","11.600","164"
"1691","J11","","","","","","NS01308__746.7741114499331","2025-12-11 15:54:22.981","2025-12-11 16:03:23.155","active","13.080","164"
"1692","J11","","","","","","NS00767__794.5904456622601","2025-12-11 15:54:45.416","2025-12-11 16:03:46.739","active","7.670","164"
"1693","J11","","","","","","NS00963__737.380197488587","2025-12-11 15:55:16.205","2025-12-11 16:04:03.612","active","9.630","164"
"1694","J11","","","","","","NS00781__632.8110082662146","2025-12-11 15:55:45.501","2025-12-11 16:04:20.283","active","7.810","164"
"1695","J11","","","","","","NS02234__902.1390656881705","2025-12-11 15:56:08.269","2025-12-11 16:04:48.331","active","22.340","164"
"1696","J11","","","","","","LS03622__140.22521903209272","2025-12-11 15:56:37.077","2025-12-11 16:05:16.891","active","36.220","164"
"1719","J12","","","","","","LU03652__760.8409806194322","2025-12-12 09:17:31.103","2025-12-12 09:35:45.718","active","36.520","166"
"1720","J12","","","","","","LU02875__899.0605196970407","2025-12-12 09:18:20.602","2025-12-12 09:36:06.702","active","28.750","166"
"1721","J12","","","","","","LU03647__20.077721123811678","2025-12-12 09:19:07.777","2025-12-12 09:36:30.282","active","36.470","166"
"1722","J12","","","","","","LU02764__761.370555443783","2025-12-12 09:19:50.024","2025-12-12 09:36:46.070","active","27.640","166"
"1723","J12","","","","","","LU03588__15.884013778107775","2025-12-12 09:20:34.748","2025-12-12 09:37:12.846","active","35.880","166"
"1724","J12","","","","","","LU03653__595.0314247353248","2025-12-12 09:21:16.203","2025-12-12 09:37:34.219","active","36.530","166"
"1725","J12","","","","","","LU02845__156.43068602476484","2025-12-12 09:23:06.560","2025-12-12 09:37:50.220","active","28.450","166"
"1726","J12","","","","","","LU02795__406.37062134841705","2025-12-12 09:23:41.791","2025-12-12 09:38:08.058","active","27.950","166"
"1727","J12","","","","","","LU03578__838.464091840293","2025-12-12 09:24:28.413","2025-12-12 09:38:27.590","active","35.780","166"
"1728","J12","","","","","","LU02929__272.17659808432404","2025-12-12 09:25:02.850","2025-12-12 09:25:48.361","active","29.290","166"
"1729","J12","","","","","","LU01208__480.0044138635069","2025-12-12 09:26:16.698","2025-12-12 09:26:43.013","active","21.080","166"
"1730","J12","","","","","","NU02128__936.3283296426868","2025-12-12 09:27:16.763","2025-12-12 09:38:55.405","active","21.280","166"
"1731","J12","","","","","","NU01694__428.14306381563625","2025-12-12 09:27:52.600","2025-12-12 09:39:13.566","active","16.940","166"
"1732","J12","","","","","","NU01712__485.6154911557622","2025-12-12 09:28:41.535","2025-12-12 09:39:42.416","active","17.120","166"
"1733","J12","","","","","","NU02095__163.52524985133132","2025-12-12 09:29:12.952","2025-12-12 09:39:58.685","active","20.950","166"
"1734","J12","","","","","","NU02168__807.5651653075257","2025-12-12 09:29:42.633","2025-12-12 09:40:26.049","active","21.680","166"
"1735","J12","","","","","","NU02093__613.0247691455551","2025-12-12 09:30:20.283","2025-12-12 09:40:41.982","active","20.930","166"
"1736","J12","","","","","","NU02112__908.2866585067088","2025-12-12 09:31:22.184","2025-12-12 09:41:05.080","active","21.120","166"
"1737","J12","","","","","","NU01807__331.7808064273733","2025-12-12 09:32:05.623","2025-12-12 09:41:22.416","active","18.070","166"
"1738","J12","","","","","","NU01758__945.1763991340097","2025-12-12 09:32:34.436","2025-12-12 09:41:41.605","active","17.580","166"
